Current1
371.94
368.61
369.58
372.62
371.55
371.41
370.49
46.34
46.34
46.34
46.34
46.34
46.34
.00
46.34
46.34
46.34
46.34
46.34
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
423.78
426.92
272.32
46.34
48.35
327.00
406.35
406.07
405.63
409.11
407.56
410.55
408.72
406.07
289.95
.00
.00
.00
46.34
46.34
46.34
46.34
46.34
46.34
46.34
46.34
46.34
54.25
47.40
431.69
430.97
424.31
430.25
423.15
425.18
426.63
428.65
428.32
150.54
430.05
422.91
422.96
419.15
420.30
423.05
423.44
423.68
423.39
422.33
421.37
421.66
186.60
329.42
425.42
407.95
404.04
410.75
416.30
409.40
413.35
413.40
414.13
416.20
414.70
414.99
417.12
417.94
54.38
330.00
421.08
419.87
418.52
418.61
417.41
415.77
418.47
413.40
418.32
420.16
46.34
115.21
419.77
419.58
413.79
406.21
414.08
414.51
396.65
401.43
405.20
114.10
417.84
418.28
418.08
416.54
403.84
401.00
402.20
400.80
399.79
400.08
401.48
401.87
403.02
399.31
400.03
396.80
398.78
399.16
396.56
393.37
395.59
389.17
395.49
395.98
396.17
396.94
314.21
46.34
46.34
.00
.00
46.34
46.34
47.03
46.53
46.29
46.34
46.80
111.30
377.73
374.84
374.21
373.53
371.84
369.82
370.25
372.09
371.51
371.51
372.62
372.38
372.38
374.21
372.33
372.86
372.95
372.76
388.74
380.97
380.97
384.20
384.68
383.81
386.86
385.99
385.79
387.14
389.37
383.81
384.92
380.87
380.29
381.40
384.06
381.30
381.88
378.55
383.91
384.01
384.06
376.91
379.28
382.37
387.53
386.57
377.64
376.86
377.39
372.71
374.69
220.29
71.53
210.30
385.84
383.33
384.30
386.37
382.17
382.46
389.65
387.43
385.55
383.77
380.68
383.04
385.60
382.70
384.10
381.02
387.48
384.97
382.90
381.98
383.43
68.56
46.34
46.34
46.34
46.34
46.34
46.34
46.34
46.34
.00
.00
46.34
46.34
.00
.00
.00
46.34
46.34
46.34
46.34
46.34
46.34
46.34
46.34
46.34
46.34
46.34
46.34
46.34
46.34
46.34
46.34
46.34
46.34
46.34
46.34
46.34
46.34
46.34
46.34
46.34
46.34
46.34
46.34
47.16
120.14
146.10
156.58
158.75
161.64
159.86
175.30
392.41
390.38
392.65
392.89
387.87
386.95
383.57
384.63
386.42
384.54
382.56
384.15
384.92
385.99
384.78
384.59
385.36
387.58
382.80
384.10
384.39
388.88
385.26
389.32
392.65
387.00
394.00
392.41
392.99
394.87
394.87
394.53
396.65
394.67
391.15
400.80
336.61
160.00
46.34
46.34
224.82
397.76
396.65
399.50
398.05
389.56
389.80
401.29
396.61
394.43
398.97
397.47
400.90
398.83
344.72
175.69
46.34
46.34
401.00
393.13
.00
.00
.00
.00
46.34
46.34
.00
.00
46.34
46.34
46.34
46.34
46.34
46.14
.00
.00
.00
.00
.00
.00
48.77
46.34
259.09
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
46.34
46.34
51.36
46.34
398.92
389.56
47.06
46.34
46.34
.00
.00
.00
.00
46.34
.00
.00
.00
.00
46.34
46.34
.00
.00
46.34
46.34
46.34
46.34
46.34
46.34
46.34
46.34
46.34
46.34
46.34
46.34
46.34
46.34
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
46.34
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
46.34
46.34
.00
.00
.00
.00
.00
.00
.00
.00
.00
46.34
46.34
46.34
46.34
46.34
46.34
46.34
46.34
46.34
45.76
443.18
431.31
427.25
421.80
416.49
409.44
86.11
159.44
49.81
46.34
.00
.00
46.34
.00
.00
52.22
46.34
46.34
.00
.00
392.12
418.28
410.84
.00
46.34
258.47
185.92
316.58
405.24
49.96
46.13
46.34
.00
.00
.00
.00
46.34
46.13
46.34
.00
.00
136.16
286.65
.00
57.37
289.07
419.24
416.83
417.46
412.34
411.86
409.01
407.80
405.58
402.78
404.91
403.84
409.69
405.34
408.53
409.78
100.73
46.34
46.34
.00
45.61
63.66
48.18
67.33
63.42
355.43
292.16
444.00
455.78
449.36
453.17
450.71
454.09
454.43
452.74
455.54
454.48
456.55
455.20
457.08
445.69
448.49
445.64
442.84
442.89
441.73
445.93
444.44
445.31
454.62
470.16
463.36
463.70
459.11
462.20
462.73
449.26
449.65
449.75
450.33
448.49
448.88
446.46
448.35
448.93
459.45
458.10
459.88
453.51
448.25
449.89
444.05
446.32
444.92
446.32
439.51
442.07
445.35
441.44
445.40
446.80
440.82
444.58
447.48
450.57
46.34
440.67
437.87
436.86
433.05
434.11
438.60
442.60
441.54
442.94
441.59
439.61
441.30
439.61
439.18
441.40
442.46
439.56
443.95
443.81
444.58
447.14
448.83
326.09
260.16
346.41
450.37
448.97
289.69
455.68
466.78
468.14
460.56
467.36
462.54
468.72
462.54
457.18
462.68
46.75
450.47
455.35
452.40
450.71
449.89
447.28
445.35
453.85
454.14
453.12
455.25
454.57
455.73
451.15
452.98
453.46
459.88
461.33
452.35
46.34
46.34
46.34
46.34
46.53
46.34
115.69
467.03
46.34
.00
.00
358.72
359.92
361.47
367.40
366.58
363.78
364.75
362.58
364.70
361.08
363.83
363.01
364.41
364.56
366.05
360.65
362.19
359.92
362.14
365.52
358.96
357.03
359.54
359.30
359.15
361.52
266.93
51.58
62.65
220.72
375.32
271.69
46.34
.00
.00
.00
.00
.00
.00
.00
.00
46.34
46.34
47.01
46.34
46.34
371.94
369.96
370.49
373.10
375.17
372.28
374.06
368.47
364.85
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
49.50
46.13
46.34
46.34
46.05
376.04
46.34
46.34
46.34
46.34
46.34
46.34
46.34
46.34
46.34
46.34
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
52.18
58.16
370.40
378.70
373.92
376.28
369.29
377.15
377.25
366.49
369.72
365.91
370.35
369.48
368.08
370.40
363.93
362.77
370.30
365.86
368.56
369.58
369.24
369.09
364.51
366.49
370.49
366.73
364.65
361.37
362.19
366.10
362.92
95.37
46.34
.00
.00
.00
.00
.00
.00
.00
.00
46.34
.00
46.34
.00
.00
46.49
46.34
46.34
56.71
414.46
411.76
410.46
413.21
404.18
394.82
398.54
396.85
396.60
398.05
392.16
389.41
393.47
50.90
390.19
389.51
390.19
389.56
389.75
381.98
380.73
382.37
387.63
383.91
391.49
386.86
328.50
396.65
388.69
393.90
414.95
414.75
418.23
418.47
415.62
408.19
413.74
412.77
400.56
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
46.34
258.66
.00
.00
.00
46.34
.00
112.03
422.62
358.72
401.19
400.42
394.43
.00
.00
46.34
46.34
.00
.00
.00
46.34
46.47
400.23
397.09
395.40
383.77
383.43
390.91
388.59
380.63
380.68
381.93
101.99
46.34
46.34
46.34
46.34
46.34
46.34
46.34
46.34
46.34
46.34
46.34
46.34
46.34
46.34
46.34
46.34
46.34
46.34
46.34
46.34
46.34
46.34
46.34
46.34
46.34
46.34
46.34
46.34
46.34
46.34
46.34
46.34
46.34
46.34
46.34
46.34
46.34
46.34
46.34
46.34
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
46.34
47.58
46.34
77.42
135.48
147.21
297.18
317.11
314.50
310.64
311.51
312.52
313.10
309.82
357.03
393.66
395.35
46.34
46.34
46.34
46.34
46.34
405.78
409.64
259.29
399.79
421.46
398.44
401.09
409.06
407.37
46.34
46.34
.00
46.34
46.34
69.50
46.34
46.34
46.34
396.32
400.27
396.89
390.57
388.35
390.76
394.58
400.95
401.38
392.02
395.16
396.27
397.38
396.85
393.23
398.63
223.62
46.34
46.34
46.34
46.34
46.34
46.34
46.34
46.34
46.34
46.34
46.34
46.34
46.34
46.34
323.87
419.53
419.77
412.82
408.00
404.91
406.55
410.55
412.29
408.43
407.37
404.33
404.47
406.11
401.43
402.54
407.71
401.29
398.44
392.26
392.07
392.45
385.60
386.57
380.15
381.79
380.97
404.28
407.42
406.89
404.91
403.89
399.94
400.85
371.60
46.34
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
46.34
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
46.34
46.34
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
50.68
57.92
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
46.34
46.34
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
47.37
46.13
46.34
.00
56.23
308.90
459.16
454.77
445.79
444.53
443.95
438.40
436.42
435.75
436.09
430.92
428.65
428.27
430.78
426.67
431.84
430.10
436.18
430.44
388.88
252.00
383.57
383.24
369.29
46.34
46.34
46.34
46.34
46.34
46.34
46.34
46.34
46.34
46.34
46.34
46.34
46.34
46.34
46.34
46.34
46.34
46.34
46.34
46.34
46.34
46.34
62.12
59.08
61.93
112.17
421.85
470.02
334.53
465.38
46.34
46.34
46.34
261.51
46.34
46.34
46.34
464.13
453.61
432.03
430.20
428.56
431.79
430.63
427.98
434.30
432.66
430.39
433.34
431.89
428.17
424.60
420.11
409.30
412.77
411.81
417.46
415.82
419.44
415.96
421.22
419.43
414.99
419.63
415.91
437.25
439.71
436.71
430.34
433.19
438.65
439.22
430.44
430.05
434.83
424.70
427.45
415.82
415.57
414.61
155.40
46.34
46.34
46.34
46.34
46.34
46.34
46.34
46.34
46.34
46.34
46.34
46.34
46.34
46.34
46.34
46.34
46.34
46.34
46.34
46.34
46.34
46.34
46.34
46.34
46.34
46.34
46.34
46.34
46.34
46.34
46.34
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
54.69
48.63
46.34
46.34
46.34
46.34
46.43
155.61
384.44
381.79
378.17
412.77
432.23
428.80
430.15
424.12
428.99
424.74
419.48
421.94
412.63
46.34
298.38
46.34
177.19
339.60
428.80
424.17
421.32
421.61
419.34
417.17
419.87
428.75
46.34
167.39
307.84
447.19
442.41
434.74
442.07
437.68
434.16
442.75
426.53
421.51
420.79
421.66
46.34
46.34
46.34
46.34
201.27
442.22
443.62
444.24
435.94
418.13
414.90
417.94
419.34
418.57
420.50
438.74
437.68
440.19
440.87
436.67
46.34
46.34
68.10
438.02
437.25
440.77
443.57
443.23
443.23
434.45
424.65
427.21
416.35
412.82
413.98
412.63
412.10
114.63
447.14
446.42
441.98
438.45
436.47
436.18
446.51
444.39
445.35
442.02
441.59
435.85
434.45
435.36
434.49
438.89
434.11
429.91
439.32
438.79
437.92
440.04
437.05
53.58
90.26
446.85
429.38
427.69
427.25
430.87
441.78
437.87
425.18
422.91
439.85
446.13
441.44
442.36
443.52
46.25
.00
46.10
46.34
46.34
.00
.00
.00
.00
.00
.00
47.02
47.49
47.52
54.49
49.38
46.34
299.88
477.11
471.56
468.43
468.14
46.34
46.34
88.62
254.56
442.60
485.22
485.70
482.52
46.34
62.02
208.27
378.46
483.05
472.91
469.73
471.27
188.77
49.65
364.56
465.14
448.68
443.81
447.82
450.28
457.52
469.34
456.46
323.82
61.30
75.15
64.63
202.72
478.27
475.47
476.92
473.78
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
.00
46.87
46.34
46.34
46.34
46.34
46.34
46.34
46.34
99.77
263.44
446.51
472.48
466.93
466.98
465.38
465.58
461.38
461.67
463.02
457.90
461.38
460.51
327.49
463.98
459.74
458.05
462.05
463.41
203.68
46.34
470.50
468.47
462.73
457.42
